"scenario_id","abs_bias_new","mse_new","rmse_new","abs_bias_ref","mse_ref","rmse_ref","method_new","method_ref","abs_bias_reduction","mse_reduction","rel_mse","block"
21,9.39946441469393e-05,0.00118168648590182,0.0343756670611905,5.09920565234474e-05,0.00135264526311552,0.0367783259966454,"scap_x_l050","trad",-4.30025876234919e-05,0.000170958777213701,0.873611521161184,"A_independent"
22,0.00114154904549301,0.00122344762253392,0.0349778161487237,0.00158252172154975,0.00137640208224515,0.0370998932915601,"scap_x_l050","trad",0.000440972676056742,0.000152954459711229,0.888873707992556,"A_independent"
23,0.00136318489588703,0.00156923849617501,0.0396136150354271,0.00158830957450216,0.00202704010453123,0.0450226621217718,"scap_x_l050","trad",0.00022512467861513,0.000457801608356214,0.774152663613883,"A_independent"
24,0.00133488683822283,0.00173486933342441,0.0416517626688765,0.000374308472821987,0.00221288710898842,0.0470413340477119,"scap_x_l050","trad",-0.000960578365400844,0.000478017775564004,0.783984563142707,"A_independent"
25,0.0259721222361807,0.00542117546887666,0.0736286321268883,0.00960979144136832,0.0052299685550794,0.0723185215216642,"scap_x_l050","trad",-0.0163623307948124,-0.000191206913797252,1.03655985916236,"A_independent"
26,0.0197082401071401,0.00477357360396318,0.0690910529950383,0.00379469636228663,0.00474710512929865,0.0688992389602284,"scap_x_l050","trad",-0.0159135437448535,-2.64684746645316e-05,1.00557570855155,"A_independent"
27,0.0350488236328329,0.00797436904157314,0.0892993227386028,0.00759503226792393,0.00793517105017157,0.0890795770655181,"scap_x_l050","trad",-0.027453791364909,-3.91979914015662e-05,1.0049397790109,"A_independent"
28,0.0355974908235766,0.00823982123736529,0.0907734610850842,0.00908729297206179,0.00879725311476358,0.093793673106258,"scap_x_l050","trad",-0.0265101978515148,0.000557431877398295,0.936635689558277,"A_independent"
29,0.0144202745437644,0.00183587490713645,0.0428471108376802,0.000773623785921513,0.00175440249978554,0.0418855882110487,"scap_x_l050","trad",-0.0136466507578429,-8.14724073509117e-05,1.04643883450968,"A_independent"
30,0.0157245566781275,0.00163785224560155,0.0404703872677486,0.00269938128489682,0.0014751498615555,0.0384076797210597,"scap_x_l050","trad",-0.0130251753932306,-0.000162702384046046,1.11029549490957,"A_independent"
31,0.0263098717919756,0.00282531227093854,0.0531536665803832,0.00528272172981416,0.00237922919867563,0.0487773430874994,"scap_x_l050","trad",-0.0210271500621614,-0.00044608307226292,1.18749058414012,"A_independent"
32,0.0239678719314536,0.00279459044211836,0.0528638859914626,0.00450691353329961,0.00257784299838161,0.0507724629930596,"scap_x_l050","trad",-0.019460958398154,-0.000216747443736749,1.08408093273051,"A_independent"
33,0.0124596190620932,0.00120064743240228,0.0346503597730569,1.9323309423964e-05,0.00111043823703535,0.0333232386936707,"scap_x_l050","trad",-0.0124402957526692,-9.02091953669272e-05,1.08123747216033,"A_independent"
34,0.0102404136316908,0.00104561039505699,0.0323358994780877,0.00126899945846038,0.000995340751456625,0.0315490214025194,"scap_x_l050","trad",-0.00897141417323038,-5.02696436003689e-05,1.05050495875589,"A_independent"
35,0.0178407784667755,0.00164093272801869,0.0405084278640716,0.000135722530835472,0.00149345962536121,0.0386453053469786,"scap_x_l050","trad",-0.01770505593594,-0.000147473102657482,1.0987459588148,"A_independent"
36,0.0171969374703751,0.00169218578518772,0.0411361858366539,0.00132284889029531,0.0015610801026366,0.039510506231085,"scap_x_l050","trad",-0.0158740885800798,-0.000131105682551118,1.08398395593518,"A_independent"
37,0.0245316842888319,0.00326848426059938,0.0571706590883766,0.00620424419790684,0.00274883341154343,0.0524293182441221,"scap_x_l050","trad",-0.018327440090925,-0.00051965084905595,1.18904414027919,"A_independent"
38,0.0238392011404491,0.00279497025343775,0.0528674782209039,0.00700840901508322,0.00228021000229751,0.0477515445016966,"scap_x_l050","trad",-0.0168307921253658,-0.000514760251140243,1.22575124686831,"A_independent"
39,0.0386341381950236,0.00528032954983041,0.0726658761030954,0.0123974411170288,0.0042775891008343,0.0654032805051421,"scap_x_l050","trad",-0.0262366970779948,-0.00100274044899611,1.23441719748176,"A_independent"
40,0.037431288810863,0.00506079688309589,0.0711392780613909,0.0126592212599561,0.00414041879387191,0.064346086080444,"scap_x_l050","trad",-0.0247720675509069,-0.000920378089223983,1.22229106161584,"A_independent"
41,0.015901722737216,0.00105769268786904,0.0325221876242826,0.00356147322364933,0.000827641402009294,0.0287687573942514,"scap_x_l050","trad",-0.0123402495135667,-0.000230051285859743,1.27796009878341,"A_independent"
42,0.0142459159311471,0.000879796561942156,0.0296613648024186,0.00359610626530872,0.000701503308773829,0.0264859077392833,"scap_x_l050","trad",-0.0106498096658383,-0.000178293253168327,1.25415881997758,"A_independent"
43,0.0180837481467393,0.00146498808783799,0.0382751628061592,0.002160071786447,0.00122333031059285,0.0349761391607601,"scap_x_l050","trad",-0.0159236763602923,-0.000241657777245138,1.19754090547141,"A_independent"
44,0.0176483634785221,0.00138505347836399,0.0372163066190614,0.00283379012657777,0.00111648276558558,0.0334138110006264,"scap_x_l050","trad",-0.0148145733519443,-0.000268570712778406,1.2405507017724,"A_independent"
45,0.0103505470835771,0.000574803702560299,0.0239750641826106,0.00014293377056704,0.000468994043374774,0.0216562703015726,"scap_x_l050","trad",-0.0102076133130101,-0.000105809659185525,1.22560981462396,"A_independent"
46,0.0102034327487928,0.00046147672592221,0.0214820093548581,0.00132976505327571,0.000360207735321092,0.0189791394778871,"scap_x_l050","trad",-0.00887366769551712,-0.000101268990601118,1.28114052162385,"A_independent"
47,0.0149511591832601,0.000906200935673532,0.0301031715218435,0.0016746648370783,0.000710507917260942,0.0266553543825803,"scap_x_l050","trad",-0.0132764943461818,-0.00019569301841259,1.27542693565893,"A_independent"
48,0.014535290467798,0.000859118894474816,0.0293107300228912,0.00253300055142416,0.00067748531860561,0.026028548146326,"scap_x_l050","trad",-0.0120022899163738,-0.000181633575869207,1.26809964862861,"A_independent"
49,0.0093747545368353,0.00679983551442884,0.0824611151660517,0.00617763306033102,0.00411257059128143,0.0641293270764743,"ipcw_x","ipcw_marg",-0.00319712147650428,-0.00268726492314742,1.65342706307446,"B_covariate_dependent"
49,0.0172591589125071,0.00410603094443059,0.0640783188327424,0.0171661555765103,0.00414555984434204,0.0643860221192615,"scap_x_l050","scap_marg_l050",-9.30033359968774e-05,3.95288999114479e-05,0.990464761963237,"B_covariate_dependent"
49,0.0172591589125071,0.00410603094443059,0.0640783188327424,0.00617742807856335,0.00411259891855259,0.0641295479365993,"scap_x_l050","trad",-0.0110817308339438,6.56797412200601e-06,0.998402962639421,"B_covariate_dependent"
49,0.0105834921623617,0.00442626910247991,0.0665302119527656,0.0219632201767712,0.00432520641248036,0.0657663014961337,"ps_x_spline","ps_marg_logit",0.0113797280144094,-0.000101062689999554,1.0233659808022,"B_covariate_dependent"
50,0.0108630860168436,0.00404377652669986,0.0635906952839789,0.0202759466569765,0.00395875160680744,0.0629186109732839,"ps_x_spline","ps_marg_logit",0.00941286064013294,-8.50249198924248e-05,1.02147771023224,"B_covariate_dependent"
50,0.0125187344928817,0.00694243122497937,0.0833212531409566,0.00508700508312181,0.00378183136368806,0.0614965963585633,"ipcw_x","ipcw_marg",-0.00743172940975992,-0.00316059986129131,1.83573262722351,"B_covariate_dependent"
50,0.0153229290722233,0.0037728458353653,0.0614234957924515,0.00508661291410958,0.00378179725176946,0.0614963190099169,"scap_x_l050","trad",-0.0102363161581138,8.95141640415778e-06,0.99763302583184,"B_covariate_dependent"
50,0.0153229290722233,0.0037728458353653,0.0614234957924515,0.0155139455576731,0.0037949393932455,0.0616030794136584,"scap_x_l050","scap_marg_l050",0.000191016485449811,2.20935578801964e-05,0.994178152642037,"B_covariate_dependent"
51,0.0227666552812079,0.0130673273575428,0.114312411213931,0.0100952602352283,0.00420393770923028,0.064837779952974,"ipcw_x","ipcw_marg",-0.0126713950459796,-0.00886338964831255,3.10835418156931,"B_covariate_dependent"
51,0.0203206906839527,0.00426202607557732,0.065284194684298,0.0100952602352283,0.00420393770923028,0.064837779952974,"scap_x_l050","trad",-0.0102254304487244,-5.80883663470382e-05,1.01381760871944,"B_covariate_dependent"
51,0.0171467233065124,0.00477922769797007,0.0691319585862434,0.0256166635093333,0.00448456865947701,0.0669669221293394,"ps_x_spline","ps_marg_logit",0.00846994020282091,-0.000294659038493053,1.06570510139707,"B_covariate_dependent"
51,0.0203206906839527,0.00426202607557732,0.065284194684298,0.020816280265192,0.00428971162058035,0.0654958901044971,"scap_x_l050","scap_marg_l050",0.00049558958123928,2.7685545003037e-05,0.993546059163928,"B_covariate_dependent"
52,0.0170075922048368,0.00378803089667709,0.0615469812149799,0.00856124180774833,0.00373956609805767,0.0611519917750654,"scap_x_l050","trad",-0.00844635039708849,-4.84647986194208e-05,1.01296000587999,"B_covariate_dependent"
52,0.0170075922048368,0.00378803089667709,0.0615469812149799,0.0178772628436391,0.00380751708827908,0.0617050815434117,"scap_x_l050","scap_marg_l050",0.00086967063880232,1.94861916019968e-05,0.994882178818847,"B_covariate_dependent"
52,0.0240517829111925,0.0143436952903312,0.119765167266327,0.00856124180774833,0.00373956609805767,0.0611519917750654,"ipcw_x","ipcw_marg",-0.0154905411034442,-0.0106041291922736,3.83565764428695,"B_covariate_dependent"
52,0.0129122003010788,0.00446514708452987,0.0668217560718803,0.0213202273612256,0.00391514061988211,0.062571084534968,"ps_x_spline","ps_marg_logit",0.00840802706014681,-0.000550006464647759,1.14048191828786,"B_covariate_dependent"
53,0.0251680739673862,0.00656591556319657,0.0810303373015105,0.0102149487387899,0.00701524180654963,0.0837570403401984,"scap_x_l050","trad",-0.0149531252285963,0.000449326243353056,0.93594999919553,"B_covariate_dependent"
53,0.0226444830479393,0.014663766351903,0.121094039291383,0.0102149487387899,0.00701524180654963,0.0837570403401984,"ipcw_x","ipcw_marg",-0.0124295343091495,-0.00764852454535339,2.09027240347047,"B_covariate_dependent"
53,0.0251680739673862,0.00656591556319657,0.0810303373015105,0.0243785466827758,0.00654616799773895,0.0809083926285707,"scap_x_l050","scap_marg_l050",-0.000789527284610344,-1.97475654576205e-05,1.0030166603522,"B_covariate_dependent"
53,0.0161994716102755,0.00681292196322541,0.0825404262360294,0.0306350826700954,0.00655795743932665,0.0809812165833945,"ps_x_spline","ps_marg_logit",0.0144356110598199,-0.000254964523898758,1.0388786487649,"B_covariate_dependent"
54,0.0248740831259703,0.0056088635888702,0.0748923466641966,0.011166127276875,0.00591754334369562,0.0769255701551546,"scap_x_l050","trad",-0.0137079558490953,0.000308679754825411,0.947836502937613,"B_covariate_dependent"
54,0.0248740831259703,0.0056088635888702,0.0748923466641966,0.0253935628943291,0.00569028705818273,0.0754339913976632,"scap_x_l050","scap_marg_l050",0.000519479768358731,8.14234693125226e-05,0.985690797585434,"B_covariate_dependent"
54,0.0199780754467299,0.00621961760726097,0.0788645522859349,0.0308480399505982,0.00579281686737458,0.0761105568720567,"ps_x_spline","ps_marg_logit",0.0108699645038683,-0.000426800739886386,1.07367758202234,"B_covariate_dependent"
54,0.0390714134463598,0.0187208596927041,0.136824192644079,0.011166127276875,0.00591754334369562,0.0769255701551546,"ipcw_x","ipcw_marg",-0.0279052861694848,-0.0128033163490085,3.16362020611963,"B_covariate_dependent"
55,0.0248804844532662,0.00615850386209911,0.0784761356215959,0.0110457996161728,0.00632578120257192,0.0795347798297822,"scap_x_l050","trad",-0.0138346848370934,0.000167277340472813,0.97355625572304,"B_covariate_dependent"
55,0.0467073635825165,0.0232393705733635,0.15244464757204,0.0110457996161728,0.00632578120257192,0.0795347798297821,"ipcw_x","ipcw_marg",-0.0356615639663437,-0.0169135893707916,3.67375503975934,"B_covariate_dependent"
55,0.0200500276213637,0.00681764945470762,0.0825690587006272,0.0313491892405692,0.00636589898944219,0.0797865840191331,"ps_x_spline","ps_marg_logit",0.0112991616192055,-0.000451750465265428,1.07096412714287,"B_covariate_dependent"
55,0.0248804844532662,0.00615850386209911,0.0784761356215959,0.0262823895855626,0.00621981512764173,0.0788658045520473,"scap_x_l050","scap_marg_l050",0.00140190513229642,6.13112655426162e-05,0.990142590368942,"B_covariate_dependent"
56,0.0327788232555756,0.00603392452360887,0.07767834011878,0.0207865801317409,0.00590878032922973,0.076868591305095,"scap_x_l050","trad",-0.0119922431238347,-0.000125144194379138,1.02117936145977,"B_covariate_dependent"
56,0.0327788232555756,0.00603392452360887,0.07767834011878,0.0352338818349227,0.00627568579589963,0.0792192261758446,"scap_x_l050","scap_marg_l050",0.00245505857934716,0.000241761272290764,0.961476517443126,"B_covariate_dependent"
56,0.0714445279356534,0.0279502575189982,0.167183305144378,0.0207865801317409,0.00590878032922973,0.076868591305095,"ipcw_x","ipcw_marg",-0.0506579478039125,-0.0220414771897685,4.73029220272974,"B_covariate_dependent"
56,0.0286286024439425,0.00707828876680776,0.084132566624392,0.0416841608534268,0.00685312761424886,0.0827836192386445,"ps_x_spline","ps_marg_logit",0.0130555584094843,-0.000225161152558894,1.03285524000615,"B_covariate_dependent"
57,0.00950895174342132,0.00135577026416901,0.0368207857625147,0.00210847038043268,0.00136053395246626,0.036885416528301,"scap_x_l050","trad",-0.00740048136298864,4.7636882972539e-06,0.996498662684148,"B_covariate_dependent"
57,0.00426746743766994,0.0012993688476542,0.0360467591837908,0.0203853463931598,0.00159604475823107,0.0399505288854987,"ps_x_spline","ps_marg_logit",0.0161178789554898,0.000296675910576862,0.814118050858627,"B_covariate_dependent"
57,0.00950895174342132,0.00135577026416901,0.0368207857625147,0.0088286958908461,0.00134602471688955,0.0366882095078181,"scap_x_l050","scap_marg_l050",-0.000680255852575211,-9.74554727945702e-06,1.00724024392507,"B_covariate_dependent"
57,0.00305817461119071,0.00143718273533493,0.0379101930268751,0.00210850238340431,0.00136053285530562,0.0368854016557448,"ipcw_x","ipcw_marg",-0.000949672227786392,-7.6649880029312e-05,1.05633813232103,"B_covariate_dependent"
58,0.00968667500969163,0.00132465147309459,0.0363957617463158,0.00309546607380324,0.00130699369411216,0.0361523677525022,"scap_x_l050","trad",-0.00659120893588839,-1.76577789824215e-05,1.01351022507757,"B_covariate_dependent"
58,0.00491227072173427,0.00160794845844444,0.040099232641591,0.00309556122610678,0.00130699563903611,0.0361523946514765,"ipcw_x","ipcw_marg",-0.00181670949562749,-0.000300952819408336,1.23026306318075,"B_covariate_dependent"
58,0.00525574689344173,0.00129766084945546,0.036023059967963,0.0196549477094298,0.00156663722166049,0.0395807683308509,"ps_x_spline","ps_marg_logit",0.0143992008159881,0.00026897637220503,0.82830972704712,"B_covariate_dependent"
58,0.00968667500969163,0.00132465147309459,0.0363957617463158,0.00972069528212987,0.00133280869064684,0.0365076524943311,"scap_x_l050","scap_marg_l050",3.40202724382413e-05,8.15721755225503e-06,0.993879678599412,"B_covariate_dependent"
59,0.00845685212206897,0.00129684504745336,0.03601173485759,0.00832942888285436,0.00129924021780012,0.0360449749313288,"scap_x_l050","scap_marg_l050",-0.000127423239214611,2.39517034676326e-06,0.998156483832667,"B_covariate_dependent"
59,0.00845685212206897,0.00129684504745336,0.03601173485759,0.00200578058701329,0.00129026173673868,0.0359202134840355,"scap_x_l050","trad",-0.00645107153505568,-6.58331071467914e-06,1.00510230639817,"B_covariate_dependent"
59,0.00421241158706959,0.00129717950652416,0.036016378309377,0.0179611763261881,0.00151788024812235,0.0389599826504369,"ps_x_spline","ps_marg_logit",0.0137487647391185,0.000220700741598184,0.854599371807364,"B_covariate_dependent"
59,0.00286500957929278,0.00435375609157,0.0659829985039328,0.00200578058701335,0.00129026173673868,0.0359202134840354,"ipcw_x","ipcw_marg",-0.000859228992279431,-0.00306349435483132,3.37432008374885,"B_covariate_dependent"
60,0.01085836386406,0.00123061186058373,0.0350800778303546,0.011527697698305,0.00126438594081819,0.0355582049718231,"scap_x_l050","scap_marg_l050",0.000669333834245006,3.37740802344524e-05,0.973288155820052,"B_covariate_dependent"
60,0.00724341062150392,0.00121542491104874,0.0348629446697886,0.0206575031569033,0.00153947998636212,0.0392362075940339,"ps_x_spline","ps_marg_logit",0.0134140925353994,0.000324055075313382,0.789503547831666,"B_covariate_dependent"
60,0.00363484276529691,0.00509848223824091,0.0714036570368837,0.00522633577623644,0.00120080357293304,0.034652612786528,"ipcw_x","ipcw_marg",0.00159149301093953,-0.00389767866530787,4.24589196198637,"B_covariate_dependent"
60,0.01085836386406,0.00123061186058373,0.0350800778303546,0.00522633577623639,0.00120080357293304,0.0346526127865279,"scap_x_l050","trad",-0.00563202808782362,-2.98082876506935e-05,1.02482361672016,"B_covariate_dependent"
61,0.00653110366606014,0.00197209295173935,0.0444082531939656,0.0268797549063396,0.00238218707232667,0.0488076538293603,"ps_x_spline","ps_marg_logit",0.0203486512402795,0.000410094120587313,0.827849741377877,"B_covariate_dependent"
61,0.0131504608775807,0.00198287291793478,0.0445294612356222,0.00379351022503452,0.00202626203857242,0.0450140204666548,"scap_x_l050","trad",-0.00935695065254621,4.33891206376362e-05,0.978586619197483,"B_covariate_dependent"
61,0.0131504608775807,0.00198287291793478,0.0445294612356222,0.0124149027940449,0.00199373263285239,0.0446512332735882,"scap_x_l050","scap_marg_l050",-0.000735558083535807,1.08597149176132e-05,0.994553073597398,"B_covariate_dependent"
61,0.00657897937330982,0.00405970430658589,0.0637158089220085,0.00379351022503454,0.00202626203857242,0.0450140204666548,"ipcw_x","ipcw_marg",-0.00278546914827528,-0.00203344226801348,2.00354358385262,"B_covariate_dependent"
62,0.00801245271766433,0.00193894565461432,0.0440334606250102,0.0246236695395234,0.00227409977423715,0.0476875222069374,"ps_x_spline","ps_marg_logit",0.0166112168218591,0.000335154119622824,0.852621189527512,"B_covariate_dependent"
62,0.00782073518144164,0.00632461446043656,0.0795274446995285,0.0029763663587058,0.00195943886954053,0.044265549466154,"ipcw_x","ipcw_marg",-0.00484436882273584,-0.00436517559089603,3.22776819361537,"B_covariate_dependent"
62,0.011448257137826,0.00191953655735515,0.0438125159897848,0.00297636635870577,0.00195943886954053,0.044265549466154,"scap_x_l050","trad",-0.00847189077912026,3.99023121853764e-05,0.97963584738179,"B_covariate_dependent"
62,0.011448257137826,0.00191953655735515,0.0438125159897848,0.0113270743686322,0.00196395273679752,0.0443165063694953,"scap_x_l050","scap_marg_l050",-0.000121182769193812,4.44161794423698e-05,0.977384293109418,"B_covariate_dependent"
63,0.0173384159978365,0.0107944386591037,0.103896287994825,0.00487649142862887,0.00195264079878415,0.0441886953731851,"ipcw_x","ipcw_marg",-0.0124619245692077,-0.00884179786031955,5.52812307610547,"B_covariate_dependent"
63,0.00747729248743997,0.00200817765267869,0.044812695217747,0.0282259808012095,0.00249616466317304,0.0499616319106276,"ps_x_spline","ps_marg_logit",0.0207486883137696,0.000487987010494354,0.804505280563486,"B_covariate_dependent"
63,0.0135240042351431,0.0019655881455539,0.0443349539929152,0.0133463633351192,0.00199771471043168,0.0446958019329744,"scap_x_l050","scap_marg_l050",-0.000177640900023928,3.21265648777743e-05,0.983918341938408,"B_covariate_dependent"
63,0.0135240042351431,0.0019655881455539,0.0443349539929152,0.00487649142862883,0.00195264079878415,0.0441886953731851,"scap_x_l050","trad",-0.00864751280651429,-1.29473467697535e-05,1.0066306853661,"B_covariate_dependent"
64,0.0199016737164768,0.0116939231820946,0.108138444514865,0.00914353965800604,0.001862913611492,0.0431614829621505,"ipcw_x","ipcw_marg",-0.0107581340584707,-0.00983100957060258,6.2772224701976,"B_covariate_dependent"
64,0.0173467979311789,0.00195314450578702,0.0441943945063966,0.00914353965800602,0.001862913611492,0.0431614829621505,"scap_x_l050","trad",-0.00820325827317289,-9.0230894295018e-05,1.04843536154248,"B_covariate_dependent"
64,0.0117204803018574,0.00190686533067854,0.0436676691692898,0.0347996496457469,0.00279911507688794,0.0529066638230757,"ps_x_spline","ps_marg_logit",0.0230791693438896,0.000892249746209405,0.68123863374656,"B_covariate_dependent"
64,0.0173467979311789,0.00195314450578702,0.0441943945063966,0.0179074010375731,0.00201332471124722,0.0448700870430092,"scap_x_l050","scap_marg_l050",0.000560603106394178,6.01802054601987e-05,0.970109041465588,"B_covariate_dependent"
65,0.00790036553522055,0.000780438056641314,0.0279363214586551,0.00255062485222483,0.000760318372936453,0.0275738711996784,"scap_x_l050","trad",-0.00534974068299572,-2.01196837048614e-05,1.02646218271322,"B_covariate_dependent"
65,0.0042805069073929,0.000747794071209188,0.0273458236520531,0.0205463612816172,0.00113314556880609,0.0336622276269127,"ps_x_spline","ps_marg_logit",0.0162658543742243,0.000385351497596897,0.659927631360802,"B_covariate_dependent"
65,0.00351859061858299,0.000792612057614378,0.0281533667189979,0.00255062485222483,0.000760318372936452,0.0275738711996784,"ipcw_x","ipcw_marg",-0.000967965766358155,-3.22936846779266e-05,1.04247389755058,"B_covariate_dependent"
65,0.00790036553522055,0.000780438056641314,0.0279363214586551,0.0074654475792948,0.000779903085424436,0.027926744984413,"scap_x_l050","scap_marg_l050",-0.000434917955925756,-5.34971216877597e-07,1.00068594576285,"B_covariate_dependent"
66,0.00780151307947379,0.000778811953516907,0.0279072025383575,0.00266856003683783,0.000755077921673559,0.0274786812215135,"scap_x_l050","trad",-0.00513295304263596,-2.37340318433478e-05,1.03143255968966,"B_covariate_dependent"
66,0.004298247756319,0.000858049420328595,0.0292924806107061,0.00266856003683785,0.00075507792167356,0.0274786812215135,"ipcw_x","ipcw_marg",-0.00162968771948115,-0.000102971498655035,1.13637201631695,"B_covariate_dependent"
66,0.00780151307947379,0.000778811953516907,0.0279072025383575,0.00759262683400363,0.000778977959626082,0.0279101766319399,"scap_x_l050","scap_marg_l050",-0.000208886245470163,1.66006109175569e-07,0.999786892418297,"B_covariate_dependent"
66,0.00437966892703657,0.000757965179068265,0.0275311674120126,0.0209045756559256,0.00114137213022532,0.0337841994166699,"ps_x_spline","ps_marg_logit",0.016524906728889,0.000383406951157053,0.664082431133687,"B_covariate_dependent"
67,0.00191730147115525,0.00134364282042825,0.0366557338001608,0.000609601372070999,0.00076006699103301,0.0275693124874925,"ipcw_x","ipcw_marg",-0.00130770009908426,-0.000583575829395238,1.76779525526046,"B_covariate_dependent"
67,0.00462487073797833,0.000742739187492863,0.027253241779518,0.000609601372071023,0.000760066991033011,0.0275693124874925,"scap_x_l050","trad",-0.00401526936590731,1.73278035401473e-05,0.977202268030878,"B_covariate_dependent"
67,0.00124995224295489,0.000745202429920301,0.0272983961052715,0.0172713141665608,0.000994488238691462,0.031535507585759,"ps_x_spline","ps_marg_logit",0.0160213619236059,0.000249285808771161,0.749332572198974,"B_covariate_dependent"
67,0.00462487073797833,0.000742739187492863,0.027253241779518,0.00441633049793102,0.000751857477614068,0.0274200196501401,"scap_x_l050","scap_marg_l050",-0.000208540240047304,9.11829012120485e-06,0.987872315707838,"B_covariate_dependent"
68,0.00611205903790101,0.000662523610308451,0.0257395339955573,0.00155957703488236,0.000650295216102304,0.0255008865748292,"scap_x_l050","trad",-0.00455248200301865,-1.22283942061467e-05,1.01880437361886,"B_covariate_dependent"
68,0.00611205903790101,0.000662523610308451,0.0257395339955573,0.00638135233536743,0.00067370106236602,0.0259557520092564,"scap_x_l050","scap_marg_l050",0.000269293297466419,1.11774520575689e-05,0.983408884619665,"B_covariate_dependent"
68,0.00236019681284416,0.00261474306472736,0.0511345584192076,0.00155957703488242,0.000650295216102304,0.0255008865748292,"ipcw_x","ipcw_marg",-0.000800619777961733,-0.00196444784862505,4.02085545146622,"B_covariate_dependent"
68,0.00332520441382823,0.000667493587778452,0.0258358972706282,0.0176783711066598,0.000927819187651503,0.0304601245508206,"ps_x_spline","ps_marg_logit",0.0143531666928315,0.000260325599873051,0.719422056217669,"B_covariate_dependent"
69,0.00628719705697432,0.00112210293175299,0.0334978048796185,0.000292956751488841,0.00116940976787988,0.0341966338676759,"scap_x_l050","trad",-0.00599424030548548,4.7306836126886e-05,0.959546399024311,"B_covariate_dependent"
69,0.00150786036065122,0.00112885765383298,0.0335984769570434,0.0232314028435117,0.00157055857761431,0.0396302734991106,"ps_x_spline","ps_marg_logit",0.0217235424828605,0.000441700923781327,0.718761891420647,"B_covariate_dependent"
69,0.00628719705697432,0.00112210293175299,0.0334978048796185,0.00565003270575618,0.00111856358870291,0.0334449336776576,"scap_x_l050","scap_marg_l050",-0.000637164351218138,-3.53934305008063e-06,1.00316418582352,"B_covariate_dependent"
69,0.000977524091659985,0.00175383011941642,0.0418787549888535,0.000292956751488789,0.00116940976787988,0.0341966338676759,"ipcw_x","ipcw_marg",-0.000684567340171196,-0.00058442035153654,1.49975668716714,"B_covariate_dependent"
70,0.00719015646873122,0.00106045538377669,0.0325646339420035,0.00124499608774475,0.00109040087002105,0.0330212184817739,"scap_x_l050","trad",-0.00594516038098647,2.99454862443568e-05,0.972537176860673,"B_covariate_dependent"
70,0.00317943244161915,0.00259594442255541,0.0509504114071261,0.00124499608774482,0.00109040087002104,0.0330212184817739,"ipcw_x","ipcw_marg",-0.00193443635387433,-0.00150554355253436,2.38072482692105,"B_covariate_dependent"
70,0.00458332731343975,0.00107310961785282,0.032758351879373,0.0240441836536356,0.00151777671577859,0.0389586539266771,"ps_x_spline","ps_marg_logit",0.0194608563401958,0.000444667097925775,0.707027329314597,"B_covariate_dependent"
70,0.00719015646873122,0.00106045538377669,0.0325646339420035,0.0069428107935244,0.00107794709406564,0.0328321046243709,"scap_x_l050","scap_marg_l050",-0.000247345675206821,1.74917102889502e-05,0.98377312728496,"B_covariate_dependent"
71,0.00291610833892426,0.000998528863208102,0.0315995073254015,0.00364865873286121,0.00108437577970068,0.0329298615196099,"scap_x_l050","trad",0.000732550393936944,8.5846916492582e-05,0.920832871685609,"B_covariate_dependent"
71,0.00587020913823094,0.00531123188325786,0.0728781989572867,0.00364865873286116,0.00108437577970068,0.0329298615196099,"ipcw_x","ipcw_marg",-0.00222155040536977,-0.00422685610355718,4.89796248005825,"B_covariate_dependent"
71,0.00170238640475229,0.00102505233139998,0.032016438455893,0.0210105664954229,0.00139664025001908,0.0373716503518252,"ps_x_spline","ps_marg_logit",0.0193081800906706,0.000371587918619094,0.733941565400239,"B_covariate_dependent"
71,0.00291610833892426,0.000998528863208102,0.0315995073254015,0.00233350117086288,0.00101459257436463,0.031852669815333,"scap_x_l050","scap_marg_l050",-0.000582607168061385,1.60637111565251e-05,0.984167328282897,"B_covariate_dependent"
72,0.0160793405248372,0.00129081783800001,0.035927953434617,0.0099436797055148,0.0012012941740096,0.0346596909104741,"scap_x_l050","trad",-0.00613566081932236,-8.95236639904091e-05,1.07452268222662,"B_covariate_dependent"
72,0.0160793405248372,0.00129081783800001,0.035927953434617,0.0161314868557866,0.00131994920332874,0.0363311051762638,"scap_x_l050","scap_marg_l050",5.21463309493993e-05,2.91313653287349e-05,0.977929934534398,"B_covariate_dependent"
72,0.0134642822827574,0.00770598914968739,0.087783763588077,0.00994367970551482,0.0012012941740096,0.0346596909104741,"ipcw_x","ipcw_marg",-0.00352060257724258,-0.00650469497567779,6.41473946715886,"B_covariate_dependent"
72,0.012308663766574,0.00122642286037216,0.035020320677746,0.0358134421059208,0.00229630027968598,0.0479197274583859,"ps_x_spline","ps_marg_logit",0.0235047783393468,0.00106987741931382,0.534086448197391,"B_covariate_dependent"
73,0.00168804441271528,0.00627795142912395,0.0792335246541762,0.00167026505487519,0.00631680084200892,0.079478304222026,"scap_x_l050","scap_marg_l050",-1.77793578400867e-05,3.88494128849785e-05,0.993849827807358,"B_covariate_dependent"
73,0.00480860851806357,0.00725798809250776,0.0851938266103112,0.00240486160885038,0.00615035430161143,0.0784241946188255,"ps_x_spline","ps_marg_logit",-0.00240374690921319,-0.00110763379089634,1.18009268028772,"B_covariate_dependent"
