"scenario_id","block","scenario_group","n","x_type","cov_effect","censor_x_effect","target_censor2","H_quantile","H","tau_design","tau_full","tau_H_true","method","n_rep_total","n_rep_valid","fail_rate","mean_tau","sd_tau","mcse_mean_tau","median_tau","q025_tau","q975_tau","bias","abs_bias","mse","rmse","mean_M_hat","sd_M_hat","mean_sum_omega","mean_censor1_rate","mean_censor2_rate","mean_n_d1","mean_n_d2","mean_n_in_H_observed","mean_logloss","mean_brier","mean_cal_intercept","mean_cal_slope","mean_ece","mean_mhat","mean_d2_given_d1","mean_alpha_constant","mean_alpha_logit","mean_alpha_logit_int","mean_alpha_spline","mean_alpha_rf","mean_alpha_gbm","rank_mse","best_by_mse","mse_trad","rmse_trad","abs_bias_trad","rel_mse_vs_trad","rel_rmse_vs_trad","abs_bias_reduction_vs_trad"
38,"A_independent","negative_control_independent_censoring",100,"binary","moderate","none",0.3,0.9,5.03575312618785,0.75,0.75,0.610199136542554,"scap_x_l075",1000,1000,0,0.578187055870985,0.0479792534412356,0.00151723721308776,0.580291467891345,0.477401686345334,0.661899798520375,-0.0320120806715691,0.0320120806715691,0.00332448006094059,0.0576583043536713,0.900112345425906,0.0421675782486817,0.985261226641314,0.16384,0.29957,83.616,70.043,79.878,0.330647048074265,0.0968781712076339,-0.000925508669598945,1.00137352318614,0.0768550066320344,0.837638270269106,0.837690103298678,0.139663995536059,0.35690990426805,0.261733059961637,0.0973593957231476,0.0597428844022469,0.0845907601088605,9,FALSE,0.00228021000229751,0.0477515445016966,0.00700840901508322,1.45797100161428,1.20746469994542,-0.0250036716564859
38,"A_independent","negative_control_independent_censoring",100,"binary","moderate","none",0.3,0.9,5.03575312618785,0.75,0.75,0.610199136542554,"ps_x_logit",1000,1000,0,0.570310604026542,0.0508699726153222,0.00160864977974811,0.574232767770439,0.466888042295872,0.662156667677619,-0.0398885325160118,0.0398885325160118,0.00417626138605067,0.0646240000777627,0.900029215866201,0.0405356393821907,0.978924813021801,0.16384,0.29957,83.616,70.043,79.878,0.392331660812897,0.110106118649359,0.705126597416345,0.548509560634475,0.0899571346031518,0.836626104987992,0.837690103298678,NA,NA,NA,NA,NA,NA,11,FALSE,0.00228021000229751,0.0477515445016966,0.00700840901508322,1.83152489544504,1.35333842605796,-0.0328801235009286
38,"A_independent","negative_control_independent_censoring",100,"binary","moderate","none",0.3,0.9,5.03575312618785,0.75,0.75,0.610199136542554,"scap_x_l050",1000,1000,0,0.586359935402105,0.0472111388769326,0.00149294729781631,0.588834403830246,0.491800926602145,0.671331033810348,-0.0238392011404491,0.0238392011404491,0.00279497025343775,0.0528674782209039,0.90002951064896,0.042582450230434,0.985524213014499,0.16384,0.29957,83.616,70.043,79.878,0.330877087455003,0.0970447588889017,-0.000637880045204722,1.00123372677917,0.0771583227132851,0.837634760238293,0.837690103298678,0.141581202823027,0.344019084255654,0.262385746507771,0.102094505442247,0.0603396771098512,0.0895797838614506,6,FALSE,0.00228021000229751,0.0477515445016966,0.00700840901508322,1.22575124686831,1.10713650778407,-0.0168307921253658
38,"A_independent","negative_control_independent_censoring",100,"binary","moderate","none",0.3,0.9,5.03575312618785,0.75,0.75,0.610199136542554,"scap_x_uncal_l050",1000,1000,0,0.587151824856767,0.0474972233576779,0.00150199408344013,0.589720940437767,0.485872517575485,0.672683895253439,-0.0230473116857867,0.0230473116857867,0.00278490881640425,0.0527722352795886,0.899882037430594,0.0425880024801849,0.985401214513134,0.16384,0.29957,83.616,70.043,79.878,0.334097517145821,0.0977877104250231,0.197561313841041,0.893096893716133,0.0792289516629084,0.837485721690628,0.837690103298678,0.142121560896422,0.351194898500857,0.264010926607604,0.100722046908692,0.0570507957248511,0.0848997713615727,5,FALSE,0.00228021000229751,0.0477515445016966,0.00700840901508322,1.22133874230804,1.10514195572697,-0.0160389026707034
38,"A_independent","negative_control_independent_censoring",100,"binary","moderate","none",0.3,0.9,5.03575312618785,0.75,0.75,0.610199136542554,"ps_x_spline",1000,1000,0,0.587585701999375,0.0522070565393969,0.00165093208597682,0.590195060027211,0.476496912850725,0.68109066848948,-0.0226134345431794,0.0226134345431794,0.00323421859759394,0.0568701907645291,0.896078895862451,0.0458877512487873,0.986555875192365,0.16384,0.29957,83.616,70.043,79.878,0.57851950252142,0.13961763963047,1.16290139712036,0.274381155949492,0.137282648878666,0.830693015407668,0.837690103298678,NA,NA,NA,NA,NA,NA,8,FALSE,0.00228021000229751,0.0477515445016966,0.00700840901508322,1.41838628649782,1.19096023716068,-0.0156050255280962
38,"A_independent","negative_control_independent_censoring",100,"binary","moderate","none",0.3,0.9,5.03575312618785,0.75,0.75,0.610199136542554,"trad",1000,1000,0,0.603190727527471,0.0472580737113323,0.00149443150759937,0.605843625931878,0.505463093768641,0.687637116106712,-0.00700840901508322,0.00700840901508322,0.00228021000229751,0.0477515445016966,0.900158748675621,0.0442555694410534,0.987334916942486,0.16384,0.29957,83.616,70.043,79.878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,0.00228021000229751,0.0477515445016966,0.00700840901508322,1,1,0
38,"A_independent","negative_control_independent_censoring",100,"binary","moderate","none",0.3,0.9,5.03575312618785,0.75,0.75,0.610199136542554,"scap_x_l100",1000,1000,0,0.569448666377667,0.0499103317085603,0.00157830326973574,0.572489794452589,0.466356831069523,0.657944874888951,-0.0407504701648871,0.0407504701648871,0.00414915098870662,0.0644139036909472,0.900363143672205,0.0418057479299754,0.985281695940635,0.16384,0.29957,83.616,70.043,79.878,0.330736487839441,0.0968761843820959,-0.000375916192251005,1.00120566871459,0.0772569212440991,0.837631019019151,0.837690103298678,0.134577013866298,0.361761662251442,0.259311178074628,0.0999954824092696,0.0616462760612832,0.0827083873370794,10,FALSE,0.00228021000229751,0.0477515445016966,0.00700840901508322,1.8196354653852,1.34893864404027,-0.0337420611498039
38,"A_independent","negative_control_independent_censoring",100,"binary","moderate","none",0.3,0.9,5.03575312618785,0.75,0.75,0.610199136542554,"ipcw_marg",1000,1000,0,0.603332965546599,0.0472663742721919,0.0014946939943811,0.605956670599972,0.505463093768641,0.687763493999297,-0.00686617099595526,0.00686617099595526,0.00227902033084778,0.0477390859867235,0.900352486049358,0.0442711841847081,0.900352486049358,0.16384,0.29957,83.616,70.043,79.878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,TRUE,0.00228021000229751,0.0477515445016966,0.00700840901508322,0.999478262331746,0.999739097130719,0.000142238019127953
38,"A_independent","negative_control_independent_censoring",100,"binary","moderate","none",0.3,0.9,5.03575312618785,0.75,0.75,0.610199136542554,"scap_marg_l050",1000,1000,0,0.58197457970511,0.0475605175435002,0.00150399562133857,0.584841679063797,0.48274364538818,0.669877676500023,-0.0282245568374442,0.0282245568374442,0.0030563664348467,0.0552844140318653,0.900747675935163,0.0419168483636582,0.985571885749458,0.16384,0.29957,83.616,70.043,79.878,0.370758979018298,0.111711531288253,-0.00656944000625142,1.00252905715849,0.0836201519889965,0.837672523932923,0.837690103298678,0.19638140088722,0.439815097531814,NA,0.178412558297529,0.0824576725531347,0.102933270730303,7,FALSE,0.00228021000229751,0.0477515445016966,0.00700840901508322,1.34038813607832,1.15775132739217,-0.021216147822361
38,"A_independent","negative_control_independent_censoring",100,"binary","moderate","none",0.3,0.9,5.03575312618785,0.75,0.75,0.610199136542554,"ipcw_x",1000,1000,0,0.58962513568376,0.0749622861708514,0.00237051562913232,0.599796995364831,0.45474050036725,0.686382455484774,-0.0205740008587936,0.0205740008587936,0.0060370145149503,0.0776982272317091,1.02140301082213,0.350918428343684,1.02140301082213,0.16384,0.29957,83.616,70.043,79.878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,FALSE,0.00228021000229751,0.0477515445016966,0.00700840901508322,2.64756952599431,1.62713537420656,-0.0135655918437104
39,"A_independent","negative_control_independent_censoring",100,"binary","moderate","none",0.5,0.8,3.55973324562943,0.75,0.75,0.573138272031679,"ps_marg_logit",1000,1000,0,0.512122030117795,0.0668001444088031,0.0021124060435998,0.515484012252093,0.376241771091409,0.63447767995075,-0.0610162419138842,0.0610162419138842,0.00818077881103755,0.0904476578526915,0.801390625233949,0.0647013305777693,0.926412250816948,0.30895,0.49955,69.105,50.045,65.249,0.530332832179781,0.166833720202062,0.428503507775341,0.566532385664665,0.123565119784335,0.724511236359853,0.724142015828552,NA,NA,NA,NA,NA,NA,11,FALSE,0.0042775891008343,0.0654032805051421,0.0123974411170288,1.91247420408893,1.38292234203115,-0.0486188007968554
39,"A_independent","negative_control_independent_censoring",100,"binary","moderate","none",0.5,0.8,3.55973324562943,0.75,0.75,0.573138272031679,"scap_x_l050",1000,1000,0,0.534504133836655,0.0615753557862107,0.00194718372019654,0.537509956654495,0.404605973166311,0.648401454463038,-0.0386341381950236,0.0386341381950236,0.00528032954983041,0.0726658761030954,0.80026857625939,0.0681128591144969,0.943112751258015,0.30895,0.49955,69.105,50.045,65.249,0.433691497014968,0.136636633770806,5.54759675997145e-05,1.00040183671316,0.104188006024033,0.724117378074262,0.724142015828552,0.105979586840855,0.379149072370169,0.229075184081296,0.122988881242907,0.0599760912733012,0.102831184191472,6,FALSE,0.0042775891008343,0.0654032805051421,0.0123974411170288,1.23441719748176,1.11104329235263,-0.0262366970779948
39,"A_independent","negative_control_independent_censoring",100,"binary","moderate","none",0.5,0.8,3.55973324562943,0.75,0.75,0.573138272031679,"scap_x_l025",1000,1000,0,0.547651917586531,0.0619899802327418,0.00196029529644279,0.551535931500786,0.411602485954275,0.660362115213925,-0.0254863544451477,0.0254863544451477,0.00448846915451016,0.0669960383493693,0.800233348777843,0.0698842754206408,0.943654823597082,0.30895,0.49955,69.105,50.045,65.249,0.432650368851582,0.136347013321075,-0.00656618797276935,1.00243849393598,0.106000246160375,0.724119350910486,0.724142015828552,0.102499286591702,0.380507772618231,0.234376279282821,0.121806484565995,0.0661290217012708,0.0946811552399801,4,FALSE,0.0042775891008343,0.0654032805051421,0.0123974411170288,1.04929881031227,1.024352873922,-0.0130889133281189
39,"A_independent","negative_control_independent_censoring",100,"binary","moderate","none",0.5,0.8,3.55973324562943,0.75,0.75,0.573138272031679,"ipcw_marg",1000,1000,0,0.560824965531494,0.0642495894318257,0.00203175041335253,0.566054916669859,0.421023090422721,0.672977723422828,-0.0123133065001855,0.0123133065001855,0.00427549924938352,0.0653873018971078,0.80057152355212,0.0720788355529108,0.80057152355212,0.30895,0.49955,69.105,50.045,65.249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,0.0042775891008343,0.0654032805051421,0.0123974411170288,0.999511441748723,0.999755691030925,8.41346168433312e-05
39,"A_independent","negative_control_independent_censoring",100,"binary","moderate","none",0.5,0.8,3.55973324562943,0.75,0.75,0.573138272031679,"ps_x_logit",1000,1000,0,0.519006205279073,0.0655922698239384,0.00207420969543977,0.522683322661649,0.385987465416723,0.63689332859981,-0.0541320667526064,0.0541320667526064,0.00722832416570432,0.0850195516672743,0.800756449162575,0.0654305476347442,0.926029901389828,0.30895,0.49955,69.105,50.045,65.249,0.504142465497823,0.152632890896681,0.383322450399205,0.590411937693842,0.119504572613512,0.723898774193202,0.724142015828552,NA,NA,NA,NA,NA,NA,10,FALSE,0.0042775891008343,0.0654032805051421,0.0123974411170288,1.68981264803917,1.29992793955633,-0.0417346256355776
39,"A_independent","negative_control_independent_censoring",100,"binary","moderate","none",0.5,0.8,3.55973324562943,0.75,0.75,0.573138272031679,"scap_x_l075",1000,1000,0,0.52113783370314,0.0622509789847331,0.00196854880167033,0.525393676656709,0.384202106982345,0.634615263223456,-0.0520004383285391,0.0520004383285391,0.00657535478653332,0.0810885613791077,0.800930922911016,0.0674504337673796,0.943075697868695,0.30895,0.49955,69.105,50.045,65.249,0.432662676636738,0.136335387161629,-1.01673781654489e-05,1.00038720139413,0.104863890780294,0.724121005960814,0.724142015828552,0.105611477187248,0.383277704993859,0.224070952684063,0.126068545653045,0.0597320579585272,0.101239261523258,8,FALSE,0.0042775891008343,0.0654032805051421,0.0123974411170288,1.53716372272663,1.23982406926412,-0.0396029972115103
39,"A_independent","negative_control_independent_censoring",100,"binary","moderate","none",0.5,0.8,3.55973324562943,0.75,0.75,0.573138272031679,"scap_x_uncal_l050",1000,1000,0,0.535649457542083,0.0617725111144968,0.00195341831909876,0.539288033569133,0.400708108048233,0.648896450004375,-0.0374888144895962,0.0374888144895962,0.0052174384980966,0.0722318385346559,0.799998582461707,0.0683481231331914,0.942804459265249,0.30895,0.49955,69.105,50.045,65.249,0.436410929298935,0.137471188417262,0.066784956267597,0.924642910099153,0.106537859284324,0.725214651554919,0.724142015828552,0.111305398977638,0.369770574979075,0.240335468361193,0.115371685604076,0.0615600873935407,0.101656784684478,5,FALSE,0.0042775891008343,0.0654032805051421,0.0123974411170288,1.21971474470958,1.10440696516709,-0.0250913733725673
39,"A_independent","negative_control_independent_censoring",100,"binary","moderate","none",0.5,0.8,3.55973324562943,0.75,0.75,0.573138272031679,"ps_x_spline",1000,1000,0,0.537639361800204,0.073642593800183,0.00232878329211173,0.544145587277759,0.367370468483359,0.670360698389107,-0.0354989102314746,0.0354989102314746,0.00667798101761942,0.0817189146869892,0.796648332091466,0.0739424958967934,0.957045279098298,0.30895,0.49955,69.105,50.045,65.249,0.725229688473018,0.186018429675264,0.609110211090875,0.308650283630197,0.170429110119927,0.72334338218164,0.724142015828552,NA,NA,NA,NA,NA,NA,9,FALSE,0.0042775891008343,0.0654032805051421,0.0123974411170288,1.56115532843417,1.24946201560279,-0.0231014691144458
39,"A_independent","negative_control_independent_censoring",100,"binary","moderate","none",0.5,0.8,3.55973324562943,0.75,0.75,0.573138272031679,"scap_marg_l050",1000,1000,0,0.528559262461212,0.0627341230856446,0.00198382715963987,0.531998789657765,0.391783723095209,0.643057194638597,-0.0445790095704675,0.0445790095704675,0.00591892272340932,0.0769345353102839,0.801394433042367,0.0673105340206579,0.942104702539432,0.30895,0.49955,69.105,50.045,65.249,0.478915523797212,0.155047427721356,9.48213847130822e-06,1.0001329784419,0.110535159655433,0.724135189198588,0.724142015828552,0.129019876977183,0.466677564668844,NA,0.194102949910989,0.0799388205530428,0.130260787889942,7,FALSE,0.0042775891008343,0.0654032805051421,0.0123974411170288,1.38370530312388,1.1763100369902,-0.0321815684534386
39,"A_independent","negative_control_independent_censoring",100,"binary","moderate","none",0.5,0.8,3.55973324562943,0.75,0.75,0.573138272031679,"trad",1000,1000,0,0.56074083091465,0.0642496737358196,0.00203175307927889,0.56599285287696,0.421023090422721,0.672901172185329,-0.0123974411170288,0.0123974411170288,0.0042775891008343,0.0654032805051421,0.800484755875353,0.0720739006345737,0.945276979440332,0.30895,0.49955,69.105,50.045,65.249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,0.0042775891008343,0.0654032805051421,0.0123974411170288,1,1,0
39,"A_independent","negative_control_independent_censoring",100,"binary","moderate","none",0.5,0.8,3.55973324562943,0.75,0.75,0.573138272031679,"scap_x_nocf_l050",1000,1000,0,0.559233928657211,0.0633481960983976,0.00200324585333928,0.56338306271828,0.4232034383926,0.673210067833762,-0.0139043433744682,0.0139043433744682,0.00420231171964723,0.0648252398348609,0.79316945600887,0.0720625305376923,0.930257372225959,0.30895,0.49955,69.105,50.045,65.249,0.148077585622343,0.0456304739513342,0.0245791450455803,1.23991129670639,0.0371272075432965,0.72082139401337,0.724142015828552,1.03416080452526e-07,7.02967429554688e-05,0.011925830722059,0.267140552473099,0.574597869185533,0.146265347460273,1,TRUE,0.0042775891008343,0.0654032805051421,0.0123974411170288,0.982401913925677,0.991161900965567,-0.00150690225743935
39,"A_independent","negative_control_independent_censoring",100,"binary","moderate","none",0.5,0.8,3.55973324562943,0.75,0.75,0.573138272031679,"ipcw_x",1000,1000,0,0.532767393100906,0.0998914938006898,0.00315884639286769,0.549152349981138,0.305390473548431,0.666393722942119,-0.0403708789307734,0.0403708789307734,0.0115981400888427,0.107694661375774,0.970827533646429,0.405236571099753,0.970827533646429,0.30895,0.49955,69.105,50.045,65.249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,FALSE,0.0042775891008343,0.0654032805051421,0.0123974411170288,2.71137311589385,1.64662476475178,-0.0279734378137446
39,"A_independent","negative_control_independent_censoring",100,"binary","moderate","none",0.5,0.8,3.55973324562943,0.75,0.75,0.573138272031679,"scap_x_l100",1000,1000,0,0.508048419215149,0.0641697540315478,0.00202922579632464,0.51121761138025,0.37526616362393,0.625044917336947,-0.0650898528165301,0.0650898528165301,0.00835032851481443,0.0913801319478935,0.800981788294059,0.0669276292419876,0.944127199440075,0.30895,0.49955,69.105,50.045,65.249,0.433677668268698,0.136671570870864,4.99051047808768e-05,1.00041260688023,0.104966334480506,0.724116331831655,0.724142015828552,0.106296020349987,0.364971294476906,0.244920692239525,0.114477674386638,0.0627079478445982,0.106626370702345,12,FALSE,0.0042775891008343,0.0654032805051421,0.0123974411170288,1.95211094800709,1.39717964056419,-0.0526924116995013
40,"A_independent","negative_control_independent_censoring",100,"binary","moderate","none",0.5,0.9,5.03073193112834,0.75,0.75,0.608929443456143,"ps_marg_logit",1000,1000,0,0.557745996113523,0.0642279161478478,0.00203106504393507,0.562007306584262,0.424487925028575,0.673202511204234,-0.0511834473426203,0.0511834473426203,0.00674084526935705,0.0821026508059091,0.881754005664599,0.0648442909485626,0.927072087173833,0.30851,0.50157,69.149,49.843,68.083,0.533686083352526,0.167377915130544,0.410393931762321,0.572659350135012,0.124543659594759,0.72063404738334,0.720632965532836,NA,NA,NA,NA,NA,NA,10,FALSE,0.00414041879387191,0.064346086080444,0.0126592212599561,1.62805880393885,1.27595407595213,-0.0385242260826642
40,"A_independent","negative_control_independent_censoring",100,"binary","moderate","none",0.5,0.9,5.03073193112834,0.75,0.75,0.608929443456143,"scap_x_l050",1000,1000,0,0.57149815464528,0.0605256876038065,0.00191399029775847,0.577530758487898,0.44441139454395,0.679588129096765,-0.037431288810863,0.037431288810863,0.00506079688309589,0.0711392780613909,0.891260260538662,0.0658498148110767,0.944327373102168,0.30851,0.50157,69.149,49.843,68.083,0.437240931173977,0.137976264227207,0.000113765014289625,1.00034618213657,0.104641904337595,0.720612144486987,0.720632965532836,0.107294474685099,0.369215584593893,0.253866142810267,0.113372595484715,0.0537166044902833,0.102534597935743,6,FALSE,0.00414041879387191,0.064346086080444,0.0126592212599561,1.22229106161584,1.10557273013395,-0.0247720675509069
40,"A_independent","negative_control_independent_censoring",100,"binary","moderate","none",0.5,0.9,5.03073193112834,0.75,0.75,0.608929443456143,"scap_x_l075",1000,1000,0,0.558818695547665,0.061553607793709,0.00194649598828812,0.564484122557557,0.427593473089092,0.666840908436584,-0.0501107479084783,0.0501107479084783,0.0062961448417364,0.0793482504012306,0.89187038303101,0.0641762846804205,0.9449540525342,0.30851,0.50157,69.149,49.843,68.083,0.437710435538914,0.138040920506308,0.000110438961368605,1.00051936321984,0.105569296761436,0.720614168246872,0.720632965532836,0.108286125278222,0.382545983733232,0.245877848961258,0.113373158700746,0.0524687272738585,0.0974481560526832,9,FALSE,0.00414041879387191,0.064346086080444,0.0126592212599561,1.52065410654958,1.23314804729586,-0.0374515266485222
40,"A_independent","negative_control_independent_censoring",100,"binary","moderate","none",0.5,0.9,5.03073193112834,0.75,0.75,0.608929443456143,"ps_x_logit",1000,1000,0,0.564948293899981,0.0642856896076351,0.00203289200114743,0.568293573790579,0.435515848266319,0.680008283627766,-0.0439811495561618,0.0439811495561618,0.00606285875472234,0.0778643612618914,0.883205828472366,0.0663707001395189,0.92928388391506,0.30851,0.50157,69.149,49.843,68.083,0.507783477987588,0.153925532410728,0.37666624901655,0.5900744619954,0.120977288210588,0.72023572470922,0.720632965532836,NA,NA,NA,NA,NA,NA,8,FALSE,0.00414041879387191,0.064346086080444,0.0126592212599561,1.46431050977156,1.21008698438235,-0.0313219282962057
40,"A_independent","negative_control_independent_censoring",100,"binary","moderate","none",0.5,0.9,5.03073193112834,0.75,0.75,0.608929443456143,"ipcw_marg",1000,1000,0,0.596339072544981,0.0631169288724888,0.00199593254151908,0.602284414259378,0.464027722434397,0.712595379547019,-0.0125903709111624,0.0125903709111624,0.00413828040326517,0.0643294676121695,0.893201009802338,0.0733269424710436,0.893201009802338,0.30851,0.50157,69.149,49.843,68.083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,TRUE,0.00414041879387191,0.064346086080444,0.0126592212599561,0.999483532774532,0.999741733036354,6.88503487936767e-05
40,"A_independent","negative_control_independent_censoring",100,"binary","moderate","none",0.5,0.9,5.03073193112834,0.75,0.75,0.608929443456143,"ipcw_x",1000,1000,0,0.537788816995427,0.123905638376031,0.00391824032205424,0.566523060522973,0.137952055662521,0.694107998134235,-0.0711406264607159,0.0711406264607159,0.0203982433473735,0.142822418924248,1.29876690556404,0.582712598513053,1.29876690556404,0.30851,0.50157,69.149,49.843,68.083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,FALSE,0.00414041879387191,0.064346086080444,0.0126592212599561,4.9266135535768,2.21959761073416,-0.0584814052007598
40,"A_independent","negative_control_independent_censoring",100,"binary","moderate","none",0.5,0.9,5.03073193112834,0.75,0.75,0.608929443456143,"scap_x_l100",1000,1000,0,0.54576540935306,0.0651820995455762,0.00206123897235847,0.552566873213044,0.403018606261919,0.657068904506348,-0.0631640341030833,0.0631640341030833,0.00823415259924371,0.0907422316192616,0.892668496532997,0.0637949609294206,0.946427854243147,0.30851,0.50157,69.149,49.843,68.083,0.437496232670012,0.137978723075842,4.26436780976587e-05,1.00042965628502,0.107811235293473,0.720609693750253,0.720632965532836,0.106378093269519,0.386861905288725,0.238642067171696,0.111049474736544,0.0570395336168685,0.100028925916647,12,FALSE,0.00414041879387191,0.064346086080444,0.0126592212599561,1.98872457332838,1.41022146251161,-0.0505048128431272
40,"A_independent","negative_control_independent_censoring",100,"binary","moderate","none",0.5,0.9,5.03073193112834,0.75,0.75,0.608929443456143,"scap_marg_l050",1000,1000,0,0.565932166414848,0.0610445846732562,0.00193039926386495,0.571167931065683,0.441877583503417,0.675860337299677,-0.042997277041295,0.042997277041295,0.00557148070957829,0.0746423519831623,0.89096650107829,0.0648605787917691,0.942878691059085,0.30851,0.50157,69.149,49.843,68.083,0.483528893059191,0.156558401565383,-1.17223113125919e-05,1.00005976532166,0.112680903309157,0.720629356333073,0.720632965532836,0.140341119156546,0.458724441921806,NA,0.193180264192815,0.0799087376294274,0.127845437099405,7,FALSE,0.00414041879387191,0.064346086080444,0.0126592212599561,1.34563216595974,1.16001386455496,-0.0303380557813389
40,"A_independent","negative_control_independent_censoring",100,"binary","moderate","none",0.5,0.9,5.03073193112834,0.75,0.75,0.608929443456143,"scap_x_l025",1000,1000,0,0.583971355398474,0.0609534815038103,0.00192751832868986,0.589630767026347,0.452820952477249,0.693136227440806,-0.0249580880576689,0.0249580880576689,0.00433451774002226,0.0658370544604045,0.891907177616459,0.0691492370563265,0.945017616789837,0.30851,0.50157,69.149,49.843,68.083,0.436915733570634,0.137970253873044,3.75643032385125e-07,1.00027248245067,0.104525294339001,0.720618410638077,0.720632965532836,0.105848762613727,0.372422842572742,0.246352454024822,0.111728468252914,0.0581966570241847,0.105450815511611,4,FALSE,0.00414041879387191,0.064346086080444,0.0126592212599561,1.04687906122869,1.02317108111434,-0.0122988667977128
40,"A_independent","negative_control_independent_censoring",100,"binary","moderate","none",0.5,0.9,5.03073193112834,0.75,0.75,0.608929443456143,"scap_x_nocf_l050",1000,1000,0,0.59387441913319,0.0632960099248103,0.00200159558163024,0.601757683917205,0.466215659882846,0.707474418805627,-0.015055024322953,0.015055024322953,0.00422903224489399,0.0650310098713989,0.881113981064524,0.0739935811187716,0.931534536136251,0.30851,0.50157,69.149,49.843,68.083,0.150790997467519,0.0464748692206356,0.0257058076325093,1.24256348823111,0.0380953706502524,0.717408434364649,0.720632965532836,5.93339601774245e-08,3.70666243031811e-05,0.0102353620200818,0.265836340095159,0.567615863711407,0.156275308215089,3,FALSE,0.00414041879387191,0.064346086080444,0.0126592212599561,1.02140205023541,1.01064437377121,-0.0023958030629969
40,"A_independent","negative_control_independent_censoring",100,"binary","moderate","none",0.5,0.9,5.03073193112834,0.75,0.75,0.608929443456143,"ps_x_spline",1000,1000,0,0.568517461816666,0.0770300439807686,0.00243590387242172,0.575750970666459,0.404617585637256,0.690176505661352,-0.0404119816394775,0.0404119816394775,0.00756082230803294,0.086952989068996,0.8950986200827,0.0772498261724319,0.958069238704144,0.30851,0.50157,69.149,49.843,68.083,0.731293049075562,0.188152600520304,0.597211645441759,0.304269580377295,0.173162655903795,0.721493033765647,0.720632965532836,NA,NA,NA,NA,NA,NA,11,FALSE,0.00414041879387191,0.064346086080444,0.0126592212599561,1.8261008570494,1.35133299265925,-0.0277527603795214
40,"A_independent","negative_control_independent_censoring",100,"binary","moderate","none",0.5,0.9,5.03073193112834,0.75,0.75,0.608929443456143,"scap_x_uncal_l050",1000,1000,0,0.57305547191849,0.0604760352581371,0.00191242015272362,0.577496121852101,0.448089094885991,0.681605192992556,-0.0358739715376533,0.0358739715376533,0.00494063532358725,0.070289653033624,0.891352167524175,0.0662384151113143,0.943866791108535,0.30851,0.50157,69.149,49.843,68.083,0.4404038810449,0.138745961710061,0.054081262039117,0.93279743917696,0.105144275825038,0.722182550147043,0.720632965532836,0.106980219445878,0.379602817249121,0.240764996001899,0.111650805153081,0.0607788112495564,0.100222350900465,5,FALSE,0.00414041879387191,0.064346086080444,0.0126592212599561,1.19326946609838,1.09236874090134,-0.0232147502776972
40,"A_independent","negative_control_independent_censoring",100,"binary","moderate","none",0.5,0.9,5.03073193112834,0.75,0.75,0.608929443456143,"trad",1000,1000,0,0.596270222196187,0.0631201002694182,0.00199603282989569,0.60227443246662,0.464022226133701,0.712595379547019,-0.0126592212599561,0.0126592212599561,0.00414041879387191,0.064346086080444,0.893114646165974,0.0733167604899485,0.946942075080378,0.30851,0.50157,69.149,49.843,68.083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,0.00414041879387191,0.064346086080444,0.0126592212599561,1,1,0
41,"A_independent","negative_control_independent_censoring",300,"binary","moderate","none",0.3,0.8,3.5561575863729,0.75,0.75,0.573088778437944,"scap_x_uncal_l050",1000,1000,0,0.557062288234193,0.0284861780175804,0.000900812043685742,0.557943190643222,0.496118793398553,0.61072249029698,-0.0160264902037508,0.0160264902037508,0.00106749926396216,0.032672607241574,0.801535039307474,0.0281206662014799,0.993836173340863,0.16286,0.29936,251.142,210.192,221.895,0.319524572008139,0.0929287570963885,-0.00856810393510123,1.00248103255166,0.0442943933002739,0.837558884754543,0.836937375855818,0.0326805166574355,0.145858677772962,0.331552530492835,0.371357705555729,0.0554425480430305,0.0631080214780069,7,FALSE,0.000827641402009294,0.0287687573942514,0.00356147322364933,1.2898089213161,1.13569754834467,-0.0124650169801015
41,"A_independent","negative_control_independent_censoring",300,"binary","moderate","none",0.3,0.8,3.5561575863729,0.75,0.75,0.573088778437944,"ps_marg_logit",1000,1000,0,0.518844677466819,0.0307794435613405,0.000973331467664405,0.520803244344301,0.456085315909296,0.578056137619493,-0.0542441009711255,0.0542441009711255,0.00388884926196545,0.0623606387231999,0.807465613910428,0.0266778838147117,0.989061071810078,0.16286,0.29936,251.142,210.192,221.895,0.39022768971026,0.115929424061607,0.295009016120865,0.81043319074553,0.056303450527383,0.836818037725868,0.836937375855818,NA,NA,NA,NA,NA,NA,13,FALSE,0.000827641402009294,0.0287687573942514,0.00356147322364933,4.69871281514477,2.16765145148955,-0.0506826277474761
