"scenario_id","block","method_new","method_ref","mse_new","mse_ref","mse_reduction","rel_mse","width_new","width_ref","width_reduction","coverage_new","coverage_ref"
163,"C_nonlinear_observability","ipcw_x","ipcw_marg",0.0220990440012577,0.00398542192591278,-0.0181136220753449,5.54496974525385,0.449673109470785,0.243570026734016,-0.206103082736769,0.973333333333333,0.953333333333333
163,"C_nonlinear_observability","ps_marg_logit","ipcw_marg",0.00329452225146132,0.00398542192591278,0.000690899674451463,0.826643279608789,0.219054100024751,0.243570026734016,0.0245159267092648,0.94,0.953333333333333
163,"C_nonlinear_observability","ps_x_logit","ipcw_marg",0.00324214560066243,0.00398542192591278,0.000743276325250351,0.813501220430979,0.221273788218246,0.243570026734016,0.0222962385157701,0.943333333333333,0.953333333333333
163,"C_nonlinear_observability","scap_x_l050","ipcw_marg",0.00346568855854103,0.00398542192591278,0.000519733367371753,0.869591381531651,0.237160233288805,0.243570026734016,0.0064097934452112,0.953333333333333,0.953333333333333
163,"C_nonlinear_observability","scap_x_l075","ipcw_marg",0.00330622135760127,0.00398542192591278,0.000679200568311505,0.829578754536523,0.235750174098158,0.243570026734016,0.00781985263585772,0.963333333333333,0.953333333333333
163,"C_nonlinear_observability","trad","ipcw_marg",0.00398544413106451,0.00398542192591278,-2.22051517260319e-08,1.00000557159371,0.244735123687231,0.243570026734016,-0.00116509695321534,0.95,0.953333333333333
164,"C_nonlinear_observability","ipcw_marg","trad",0.00405507931866265,0.00405525153334427,1.72214681620243e-07,0.999957532922384,0.230074368602308,0.230323105882978,0.000248737280669903,0.926666666666667,0.916666666666667
164,"C_nonlinear_observability","ipcw_x","trad",0.0212143193622726,0.00405525153334427,-0.0171590678289284,5.23132022461198,0.445494242303576,0.230323105882978,-0.215171136420598,0.983333333333333,0.916666666666667
164,"C_nonlinear_observability","ps_marg_logit","trad",0.0033716218898007,0.00405525153334427,0.000683629643543566,0.831421149114321,0.214045532730385,0.230323105882978,0.0162775731525923,0.923333333333333,0.916666666666667
164,"C_nonlinear_observability","ps_x_logit","trad",0.00353386897650623,0.00405525153334427,0.000521382556838044,0.871430279342482,0.21475628906492,0.230323105882978,0.0155668168180572,0.93,0.916666666666667
164,"C_nonlinear_observability","scap_x_l050","trad",0.00367873155688401,0.00405525153334427,0.000376519976460258,0.907152497603583,0.226313805984412,0.230323105882978,0.00400929989856538,0.936666666666667,0.916666666666667
164,"C_nonlinear_observability","scap_x_l075","trad",0.00349784011890197,0.00405525153334427,0.000557411414442303,0.862545785419476,0.223959301427657,0.230323105882978,0.00636380445532009,0.93,0.916666666666667
164,"C_nonlinear_observability","ipcw_x","ipcw_marg",0.0212143193622726,0.00405507931866265,-0.01715924004361,5.23154239292883,0.445494242303576,0.230074368602308,-0.215419873701268,0.983333333333333,0.926666666666667
164,"C_nonlinear_observability","ps_marg_logit","ipcw_marg",0.0033716218898007,0.00405507931866265,0.000683457428861946,0.831456458640284,0.214045532730385,0.230074368602308,0.0160288358719224,0.923333333333333,0.926666666666667
164,"C_nonlinear_observability","ps_x_logit","ipcw_marg",0.00353386897650623,0.00405507931866265,0.000521210342156424,0.871467288011442,0.21475628906492,0.230074368602308,0.0153180795373873,0.93,0.926666666666667
164,"C_nonlinear_observability","scap_x_l050","ipcw_marg",0.00367873155688401,0.00405507931866265,0.000376347761778638,0.907191023355184,0.226313805984412,0.230074368602308,0.00376056261789548,0.936666666666667,0.926666666666667
164,"C_nonlinear_observability","scap_x_l075","ipcw_marg",0.00349784011890197,0.00405507931866265,0.000557239199760683,0.862582416773919,0.223959301427657,0.230074368602308,0.00611506717465019,0.93,0.926666666666667
164,"C_nonlinear_observability","trad","ipcw_marg",0.00405525153334427,0.00405507931866265,-1.72214681620243e-07,1.00004246888115,0.230323105882978,0.230074368602308,-0.000248737280669903,0.916666666666667,0.926666666666667
175,"C_nonlinear_observability","ipcw_marg","trad",0.00192080744855775,0.00192097734432707,1.69895769320649e-07,0.99991155764027,0.184996673951589,0.184370560528898,-0.000626113422691199,0.96,0.966666666666667
175,"C_nonlinear_observability","ipcw_x","trad",0.00956397066176413,0.00192097734432707,-0.00764299331743706,4.97870039436329,0.319912063017841,0.184370560528898,-0.135541502488943,0.986666666666667,0.966666666666667
175,"C_nonlinear_observability","ps_marg_logit","trad",0.00285849509175685,0.00192097734432707,-0.000937517747429776,1.48804206369138,0.178962446443798,0.184370560528898,0.00540811408509942,0.93,0.966666666666667
175,"C_nonlinear_observability","ps_x_logit","trad",0.00266430462526413,0.00192097734432707,-0.000743327280937056,1.38695265362302,0.178789996724904,0.184370560528898,0.0055805638039933,0.936666666666667,0.966666666666667
175,"C_nonlinear_observability","scap_x_l050","trad",0.00194177755804705,0.00192097734432707,-2.08002137199843e-05,1.01082793286522,0.180159209129687,0.184370560528898,0.00421135139921031,0.97,0.966666666666667
175,"C_nonlinear_observability","scap_x_l075","trad",0.00223975336281706,0.00192097734432707,-0.000318776018489993,1.16594470488233,0.180956868212356,0.184370560528898,0.00341369231654129,0.956666666666667,0.966666666666667
175,"C_nonlinear_observability","ipcw_x","ipcw_marg",0.00956397066176413,0.00192080744855775,-0.00764316321320638,4.97914076132165,0.319912063017841,0.184996673951589,-0.134915389066252,0.986666666666667,0.96
175,"C_nonlinear_observability","ps_marg_logit","ipcw_marg",0.00285849509175685,0.00192080744855775,-0.000937687643199097,1.48817368128344,0.178962446443798,0.184996673951589,0.00603422750779062,0.93,0.96
175,"C_nonlinear_observability","ps_x_logit","ipcw_marg",0.00266430462526413,0.00192080744855775,-0.000743497176706377,1.38707532983831,0.178789996724904,0.184996673951589,0.0062066772266845,0.936666666666667,0.96
175,"C_nonlinear_observability","scap_x_l050","ipcw_marg",0.00194177755804705,0.00192080744855775,-2.09701094893049e-05,1.01091734078033,0.180159209129687,0.184996673951589,0.0048374648219015,0.97,0.96
175,"C_nonlinear_observability","scap_x_l075","ipcw_marg",0.00223975336281706,0.00192080744855775,-0.000318945914259313,1.16604783290423,0.180956868212356,0.184996673951589,0.00403980573923249,0.956666666666667,0.96
175,"C_nonlinear_observability","trad","ipcw_marg",0.00192097734432707,0.00192080744855775,-1.69895769320649e-07,1.00008845018247,0.184370560528898,0.184996673951589,0.000626113422691199,0.966666666666667,0.96
176,"C_nonlinear_observability","ipcw_marg","trad",0.00217153659088983,0.002171385995823,-1.50595066833025e-07,1.00006935435115,0.177938840947192,0.177261940779896,-0.000676900167296046,0.923333333333333,0.916666666666667
176,"C_nonlinear_observability","ipcw_x","trad",0.010769774802493,0.002171385995823,-0.00859838880667003,4.95986196061426,0.326571324614035,0.177261940779896,-0.149309383834139,0.996666666666667,0.916666666666667
176,"C_nonlinear_observability","ps_marg_logit","trad",0.0024549247308246,0.002171385995823,-0.000283538735001596,1.13057960931268,0.172695902357714,0.177261940779896,0.0045660384221819,0.916666666666667,0.916666666666667
176,"C_nonlinear_observability","ps_x_logit","trad",0.00251174793822409,0.002171385995823,-0.000340361942401093,1.15674870477006,0.173233169510178,0.177261940779896,0.00402877126971848,0.913333333333333,0.916666666666667
176,"C_nonlinear_observability","scap_x_l050","trad",0.00206177057399045,0.002171385995823,0.000109615421832555,0.94951822382413,0.17469587039112,0.177261940779896,0.00256607038877629,0.933333333333333,0.916666666666667
176,"C_nonlinear_observability","scap_x_l075","trad",0.0022170418259221,0.002171385995823,-4.5655830099094e-05,1.02102612349298,0.176028314362293,0.177261940779896,0.00123362641760297,0.926666666666667,0.916666666666667
176,"C_nonlinear_observability","ipcw_x","ipcw_marg",0.010769774802493,0.00217153659088983,-0.00859823821160319,4.95951799646161,0.326571324614035,0.177938840947192,-0.148632483666843,0.996666666666667,0.923333333333333
176,"C_nonlinear_observability","ps_marg_logit","ipcw_marg",0.0024549247308246,0.00217153659088983,-0.000283388139934763,1.1305012041352,0.172695902357714,0.177938840947192,0.00524293858947794,0.916666666666667,0.923333333333333
176,"C_nonlinear_observability","ps_x_logit","ipcw_marg",0.00251174793822409,0.00217153659088983,-0.00034021134733426,1.1566684847778,0.173233169510178,0.177938840947192,0.00470567143701453,0.913333333333333,0.923333333333333
176,"C_nonlinear_observability","scap_x_l050","ipcw_marg",0.00206177057399045,0.00217153659088983,0.000109766016899388,0.949452375170704,0.17469587039112,0.177938840947192,0.00324297055607234,0.933333333333333,0.923333333333333
176,"C_nonlinear_observability","scap_x_l075","ipcw_marg",0.0022170418259221,0.00217153659088983,-4.5505235032261e-05,1.0209553157995,0.176028314362293,0.177938840947192,0.00191052658489901,0.926666666666667,0.923333333333333
176,"C_nonlinear_observability","trad","ipcw_marg",0.002171385995823,0.00217153659088983,1.50595066833025e-07,0.999930650458544,0.177261940779896,0.177938840947192,0.000676900167296046,0.916666666666667,0.923333333333333
